 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
F# minor (3#), 5+0:3:0:0:4, 3+0:2:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:4, 8+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:4, 6+0:5:0:0:6, 5+1:2:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:6, 4+0:3:0:0:4, 7+0:4:0:0:5, 8+0:2:0:0:4, 5+1:2:0:0:3, 12+0:6:1:0:7, 6+0:4:1:0:4, 8+0:6:2:1:5, 7+0:6:1:1:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:1:5, 8+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:4, 8+0:4:0:0:6, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:2:0:0:3, 6+0:4:0:0:5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:4, 5+0:2:0:0:3, 6+0:2:0:0:4, 7+0:3:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:4, 3+0:2:0:0:3, 5+0:4:0:0:5, 5+0:2:0:0:4, 6+1:2:0:0:4, 4+0:2:0:0:3, 8+0:2:0:0:4, 3+0:3:0:0:3, 6+0:4:0:0:5, 7+0:3:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:4:0:0:5, 9+0:6:0:0:8, 6+1:2:0:0:4, 3+0:2:0:0:3, 7+0:4:0:0:6, 3+0:3:0:0:3, 8+0:4:0:0:6, 8+0:2:0:0:4, 7+0:5:1:0:7, 346+4:167:6:3:240
C minor mel (3b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:0, 5+0:0:0:0:0, 12+0:0:1:0:2, 5+0:0:1:0:2, 7+0:1:2:1:4, 6+0:0:1:1:3, 3+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 6+0:3:0:1:3, 6+0:1:0:0:2, 3+0:1:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:3, 6+0:3:0:0:2, 4+0:3:0:0:2, 3+0:2:0:0:1, 4+0:3:0:0:2, 6+0:2:0:0:1, 5+0:2:0:0:1, 4+0:0:0:0:1, 6+0:2:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:0, 4+0:0:1:0:2, 260+0:43:7:3:58
F# minor mel (3#), 5+0:3:0:0:4, 3+0:2:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:4, 9+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:4, 6+0:5:0:0:6, 5+1:2:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:5, 4+0:3:0:0:4, 7+0:4:0:0:5, 8+0:2:0:0:4, 5+1:2:0:0:3, 12+0:6:1:0:7, 6+0:4:1:0:4, 8+0:6:2:1:5, 7+0:6:1:1:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:5:0:0:6, 8+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:4, 8+0:3:0:0:5, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:2:0:0:3, 6+0:4:0:0:5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:4, 5+0:2:0:0:3, 6+0:2:0:0:4, 8+0:3:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:4, 3+0:2:0:0:3, 5+0:4:0:0:5, 5+0:2:0:0:4, 6+1:2:0:0:4, 4+0:2:0:0:3, 9+0:2:0:0:4, 4+0:3:0:0:3, 7+0:4:0:0:5, 7+0:3:0:0:4, 4+0:2:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:4:0:0:5, 9+0:6:0:0:8, 6+1:2:0:0:4, 3+0:2:0:0:3, 8+0:4:0:0:6, 3+0:3:0:0:3, 8+0:4:0:0:6, 8+0:2:0:0:4, 7+0:5:1:0:7, 353+4:168:6:2:239
Eb major blues (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:0, 11+0:0:1:0:2, 4+0:0:1:0:0, 7+0:1:2:1:2, 6+0:0:1:1:1, 5+0:1:0:0:3, 6+0:2:0:0:4, 8+0:3:0:0:5, 6+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:1, 3+0:0:0:0:1, 8+0:4:0:0:6, 6+0:4:0:0:5, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:4, 9+0:1:0:0:4, 8+0:3:0:0:5, 5+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:1:0:0, 270+0:30:10:2:64
A major blues (3#), 5+0:4:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 9+0:2:0:0:1, 6+0:3:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 6+0:5:0:0:4, 6+0:4:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 7+0:4:0:0:3, 5+0:3:0:0:2, 7+0:4:0:0:5, 7+0:2:0:0:2, 6+0:4:0:0:3, 12+0:6:1:0:4, 6+0:4:1:0:3, 8+0:7:2:1:6, 7+0:6:1:1:5, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 9+0:6:0:0:5, 7+0:4:0:0:3, 6+0:3:0:0:3, 6+0:3:0:0:2, 9+0:3:0:0:2, 4+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 6+0:4:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:3:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:2, 8+0:3:0:0:2, 7+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:4:0:0:3, 5+0:3:0:0:2, 7+0:4:0:0:3, 4+0:2:0:0:2, 8+0:2:0:0:1, 4+0:3:0:0:2, 7+0:5:0:0:4, 7+0:3:0:0:3, 3+0:2:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:5:0:0:4, 9+0:6:0:0:5, 7+0:4:0:0:3, 3+0:2:0:0:2, 8+0:4:0:0:3, 3+0:3:0:0:2, 8+0:5:0:0:4, 7+0:2:0:0:2, 7+0:5:1:0:4, 366+0:191:6:2:156
C minor blues (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:0, 11+0:0:1:0:2, 4+0:0:1:0:0, 7+0:1:2:1:2, 6+0:0:1:1:1, 5+0:1:0:0:3, 6+0:2:0:0:4, 8+0:3:0:0:5, 6+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:1, 3+0:0:0:0:1, 8+0:4:0:0:6, 6+0:4:0:0:5, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:4, 9+0:1:0:0:4, 8+0:3:0:0:5, 5+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:1:0:0, 270+0:30:10:2:64
F# minor blues (3#), 5+0:4:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 9+0:2:0:0:1, 6+0:3:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 6+0:5:0:0:4, 6+0:4:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 7+0:4:0:0:3, 5+0:3:0:0:2, 7+0:4:0:0:5, 7+0:2:0:0:2, 6+0:4:0:0:3, 12+0:6:1:0:4, 6+0:4:1:0:3, 8+0:7:2:1:6, 7+0:6:1:1:5, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 9+0:6:0:0:5, 7+0:4:0:0:3, 6+0:3:0:0:3, 6+0:3:0:0:2, 9+0:3:0:0:2, 4+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 6+0:4:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:3:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:2, 8+0:3:0:0:2, 7+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:4:0:0:3, 5+0:3:0:0:2, 7+0:4:0:0:3, 4+0:2:0:0:2, 8+0:2:0:0:1, 4+0:3:0:0:2, 7+0:5:0:0:4, 7+0:3:0:0:3, 3+0:2:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 7+0:5:0:0:4, 9+0:6:0:0:5, 7+0:4:0:0:3, 3+0:2:0:0:2, 8+0:4:0:0:3, 3+0:3:0:0:2, 8+0:5:0:0:4, 7+0:2:0:0:2, 7+0:5:1:0:4, 366+0:191:6:2:156
Eb dorian (3b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 11+0:0:1:0:2, 4+0:0:1:0:2, 7+0:0:2:1:4, 6+0:0:1:1:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:1:0:2, 242+0:0:10:2:58
A dorian (3#), 5+0:4:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 9+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:2, 6+0:5:0:0:4, 5+1:3:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:2, 4+0:3:0:0:2, 7+0:4:0:0:5, 7+0:2:0:0:2, 5+1:3:0:0:2, 12+0:6:1:0:4, 6+0:4:1:0:3, 8+0:7:2:1:6, 7+0:6:1:1:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 9+0:6:0:0:5, 7+0:4:0:0:3, 6+0:3:0:0:3, 6+0:3:0:0:2, 8+0:3:0:0:2, 4+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 6+0:4:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:3:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:2, 8+0:3:0:0:2, 6+0:3:0:0:2, 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:4:0:0:3, 5+0:3:0:0:2, 6+1:3:0:0:2, 4+0:2:0:0:2, 8+0:2:0:0:1, 4+0:3:0:0:2, 7+0:5:0:0:4, 7+0:3:0:0:3, 3+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:5:0:0:4, 9+0:6:0:0:5, 6+1:3:0:0:2, 3+0:2:0:0:2, 8+0:4:0:0:3, 3+0:3:0:0:2, 8+0:5:0:0:4, 7+0:2:0:0:2, 7+0:5:1:0:4, 339+4:185:6:2:150
Eb phrygian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 9+0:0:1:0:3, 2+0:0:1:0:1, 6+0:1:2:1:2, 4+0:0:1:1:1, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:3:0:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:5, 6+0:4:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 9+0:1:0:0:2, 7+0:3:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:1:0:1, 173+0:30:10:2:54
A phrygian (3#), 5+0:4:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:2, 5+0:3:0:0:1, 7+0:3:0:0:0, 5+0:3:0:0:1, 5+0:3:0:0:1, 5+0:3:0:0:1, 6+0:5:0:0:2, 6+0:4:0:0:1, 3+0:2:0:0:1, 5+0:2:0:0:2, 7+0:3:0:0:0, 4+0:3:0:0:1, 7+0:4:0:0:3, 6+0:2:0:0:2, 6+0:4:0:0:1, 12+0:6:1:0:3, 6+0:6:1:0:3, 8+0:7:2:1:5, 7+0:7:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 8+0:3:0:1:3, 7+0:4:0:0:3, 6+0:3:0:0:1, 6+0:3:0:0:1, 8+0:4:0:0:1, 4+0:3:0:0:1, 4+0:3:0:0:1, 3+0:2:0:0:1, 6+0:4:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:3:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:1, 7+0:3:0:0:0, 6+0:4:0:0:1, 4+0:3:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:1, 5+0:3:0:0:1, 7+0:4:0:0:1, 4+0:3:0:0:1, 6+0:2:0:0:0, 3+0:3:0:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 3+0:2:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:0, 7+0:5:0:0:2, 9+0:4:0:0:1, 7+0:4:0:0:1, 3+0:2:0:0:1, 7+0:4:0:0:1, 3+0:3:0:0:1, 8+0:5:0:0:2, 6+0:2:0:0:2, 7+0:5:1:0:2, 332+0:197:6:3:88
Eb lydian (3b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 11+0:0:1:0:2, 4+0:0:1:0:2, 7+0:0:2:1:4, 6+0:0:1:1:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:1:0:2, 242+0:0:10:2:58
